1,Delusione,"Purtroppo ha avuto problemi da subito... Lento, Wi-Fi che si scommetteva sempre, app che non si aprivano, video che si bloccavano... Restituito... 5 stelle x servizi reso amazon"
1,Dopo nemmeno 20 giorni il touch screen non funziona,"dopo 20 giorni di uso sporadico (utilizzato come secondo telefono)  il touch screen non funziona più, all inizio riavviato ed ok, ma ora proprio nn funzionano alcune lettere/numeri. Ok il prezzo basso ma, questa è davvero una fregatura!!!!! prima volta che mi trovo male con un prodotto amazon"
4,Dooge,"Prodotto arrivato puntuale e funzionante. Carino, manegevole e soprattutto ben strutturato. Unica pecca e che per aprire un video su youtube è molto lento. Per il resto per uso comune per chiamare e per mandare messaggi lo consiglierei."
5,Ottimo telefono ad un ottimo prezzo,"Se ti piace me sta cercando un telefono di buona qualità per un budget, allora questo è un ottimo cellulare per il denaro. Si sente grande in mano ed è veramente liscia quando si utilizza e in cima tutto sembra anche bello. Consiglierei questo telefono ad altri."
1,NON SI ACCENDE,"Il prodotto è arrivato con estrema puntualità, sembra ben fatto, carino, economico, MA IL PROBLEMA E CHE NON SI ACCENDE!  Ho chiesto immediatamente il RESO!"
1,Non sono per nulla soddisfatto,"Pessimo Veramente molto lento, arrivato con i cristalli liquidi danneggiati al centro dello schermo Davvero poco soddisfatto e abbastanza arrabbiato."
5,Valutazione prodotto.,"Il telefono corrisponde alle mie aspettative,saluti.In effetti il rapporto qualità prezzo e' soddisfacente.Che altro devo dire.Non posso parlarne che bene."
5,Ottimo prezzo/qualità!,"Smartphone comprato per mia figlia Ottimo prezzo/qualità , e più che sufficiente per Internet, Facebook, Youtube, e applicazioni come Snpachat, Whatsapps ..."
5,Eccellenti prestazioni prezzo,Ero francamente sorpreso da tutto quello che abbiamo su questo smartphone per un prezzo basso. Questo smartphone ha poco da invidiare ai più grandi marchi.
5,doogee X10,"Il telefono è a portata di mano, la luce, i colori sono belli. Viene fornito con un guscio trasparente ed una pellicola protection.Je consiglia."
5,Molto soddisfatto,"Molto contento del prodotto, qualità prezzo ottimo  , mi hanno Regalato una cover insieme ad telefono ed una pellicola  per la protezione del vetro ."
5,Ottima qualità e batteria inesauribile per un prezzo bassissimo!!,"Essendo già possessore di altri smartphone Doogee, so che offrono degli ottimi device a prezzi bassi. Poiché avevo bisogno di uno secondo smartphone dual sim che avesse una buona autonomia, ho deciso di provare questo x5 Max. Ad oggi posso dirmi molto soddisfatto del mio acquisto. A differenza degli altri smartphone Doogee, per questo non erano incluse la pellicola e una cover. All'interno della confezione troviamo: -lo smartphone; -caricabatteria con cavo; una guida veloce per la configurazione. Per quanto riguarda le specifiche tecniche lo smatrphone ha: -shermo 5'' HD; - CPU MTK6580 Quad Core; - 8 Gb Rom e 1 Gb Ram; - sensore fingerprint (che funziona molto bene considerando il prezzo esiguo); - batteria da 4000 mAh; - Fotocamera anterioe e posteriore da 8 Mp. Con Android 6.0 il telefono è molto fluido nonostante abbia solo 1 gb di Ram; l'unico limite sono gli 8 Gb di memoria interna, ma si può risolvere usando una micro Sd fino a 32 gb. Il vero punto di forza di questo smartphone è l'autonomia: io, con un uso medio, riesco a farci quasi 2 giorni. Un altro aspetto interessante è il sensore di impronte digitali, che si trova su pochissimi altri dispositivi di questa fascia di prezzo. 5 stelle meritate per l'ottimo rapporto qualità prezzo."
1,pessimo,"dopo vari giorni di utilizzo noto che il telefono spesso si blocca, bisogna spesso riavviarlo e a volte si inchioda completamente non permettendo nessuna operazione. molto lento nell'eseguire operazioni. preistallate molte app che non fanno altro che dare publiccita a tutto schermo. davvero un pessimo prodotto, costa poco ma vale ancora meno. lo sconsiglio"
1,lasciate perdere,"Arrivato con un segno sul case, ho deciso di usarlo cmq. Dopo averlo programmato ed installato le app, aggiorno il software. Dopo averlo aggiornato il cell si blocca e non è stato possibile ripristinarlo. E' rimasto acceso 1 gg poi è andato. Il sito del produttore è solo in inglese, non ci sono informazioni su cosa fare, c'è solo la possibilità di scaricare tutto il software del cell senza però SPIEGARE COSA FARE COME FARLO. Ho perso ore ed ore e non ho risolto nulla. Restituito. Spendete qualcosa di più e comprate cell di marche più note ed organizzate."
4,👍🏻👍🏻👍🏻,"Buono il rapporto qualità/prezzo ... Acquistato come secondo telefono da usare quando spengo quello del lavoro, sarebbe perfetto lui se fosse un pochino più veloce!!! forse perché sono abituata ad usare un iPhone e la differenza di velocità si nota molto. Però chi ti inserisce nella confezione sia cover che pellicola protezione schermo?!? Nel complesso, soddisfatta"
5,molto bene mobile,"<div id=""video-block-R139Y0F4DFQ5LU"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/E1KGQ7r4XWS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/714pDQt1mVS.png"" class=""video-slate-img-url""> Alla ricerca di un telefono cellulare di fascia alta senza spendere un sacco di soldi, vedere e, infine, confrontando il Doogee comprato questo marchio.  Si tratta di un cellulare 3G libera che ha RAM 1G e 8 GB di memoria (espandibile a 32GB)  Questo è il modello MAX X5 con una risoluzione Full HD da 5 pollici (1280 × 720) Si tratta di un dispositivo mobile abbastanza leggero e pesa solo 326 grammi esso.  Il sistema operativo con cui opera è Android 6.0  Il disegno è molto bello, bianco con filamenti d'argento, il materiale è una lega di alluminio, l'arrotondamento degli spigoli molto elegante e il corpo è sottile.  È contenuto in una scatola di cartone nera sobria che mette in evidenza il marchio, è quello di aprire l'alimentatore, cavo USB, istruzioni e mobili.  Viene fornito con 8 GB di memoria interna, che è utile per l'uso quotidiano ti darò, che se avete bisogno di più è possibile espandere fino a 32 GB.  Dispone di 4 core ciò che ti fa andare veloce per qualsiasi utilizzo, così come giochi, video ...  Ha doppia fotocamera, che è utile per selfie o foto normali. La fotocamera è anche sembrato abbastanza buono, la parte posteriore è da 8 MP e 8 megapixel frontale, oltre alla funzione video, selfie. Le foto che ho fatto in modo molto nitido e chiaro.  La batteria dura tutto il giorno, se si sta utilizzando continuamente se non si può prendere molto di più, in quanto ha una capacità di 4000 mAh.  Ha impronte digitali e intelligente gesto. Grazie al sensore di impronte digitali si può sbloccare velocemente e con privacy assoluta mobili. È inoltre possibile memorizzare fino a 5 impronte digitali per condividere il telefono con qualsiasi famiglia.  Per iniziare a lavorare è necessario rimuovere una protezione porta la batteria e metterlo per ricaricare il telefono completamente prima di accenderlo.  Mi piace che ha la doppia SIM, se si possono avere due linee poste nel solo una cella.  Essa ha anche una doppia identificazione che permette di accedere in due account di social networking come Twitter o Facebook, mentre il telefono perfetto per i professionisti che hanno bisogno di bilanciare lavoro e vita personale.  Ogni dettaglio, vedo uno smartphone molto completo. I tasti funzionano molto bene. Nella parte anteriore della fotocamera porta in primo piano la parte inferiore e menu e indietro iniziare. Sul retro della fotocamera e rilevatore di impronte digitali.  Sotto il coperchio è ~ 1 ~ 2 e scheda SD. Il jack per cuffie e micro carica USB. Nella laterali volume della parte del volume + - e spegnendo.  Il rapporto qualità / prezzo offerto da questo dispositivo è eccellente, è molto completo, funziona in modo rapido, la batteria, la memoria, la macchina fotografica, nessun problema mettendo su applicazioni, è un acquisto consigliato."
5,DOOGEE X5 MAX,"cade dal disegno prima su questo, che è leggermente più spessa delle solite smartphone Doogee X5 so. Le dimensioni del contenitore 154 sono profondità altezza x 77,1 larghezza x 9.9 mm. Elaborazione sente molto stabile. Il telaio è rivestito in metallo e gli angoli sono tutti lucido e arrotondato. I pulsanti di accensione e volume non traballare e hanno un buon punto di pressione. Gli angoli arrotondati il ​​telefono è molto buono nella mia mano. La fotocamera è inserita nella custodia e si conclude con il coperchio della batteria. Sul retro si trova anche il lettore di impronte digitali. Una protezione dello schermo viene spedito dalla fabbrica su di esso.  Il display IPS 5 pollici ha 720 x 1280 pixel e corrisponde a 294 ppi. formato di visualizzazione è 16: 9. I colori e il contrasto aspetto bello e naturale. L'angolo di visione è abbastanza buona, come si sa solo IPS display. Anche se non è un display full-HD tutto appare nitida. touch screen risponde bene e senza problemi.  Il processore quad-core MediaTek MT6580 opera a una frequenza di clock del 1300 MHz. L'architettura è anche costruito 32 bit. Questo non è il processore più veloce, io sono a conoscenza, ma si può fare tutte le cose di tutti i giorni come le email WhatsApp Facebook e navigare senza problemi. il processore di 1 gigabyte di memoria è supportato. 1 gigabyte non è molto ma finché non si dieci cose in una volta che tutto va bene e senza intoppi.  Il 4000 mAh batteria evoca un sorriso in faccia. Vengo con il mio comportamento per ben due giorni. Questo include tutti i giorni WhatsApp, e-mail, Youtube, surf e GPS. Egli è anche intercambiabili, molto positivo in quanto tutto è rivelato installato in modo permanente oggi.  Bene, chi avrebbe mai pensato! Chiamate anche va troppo :). La qualità della voce è molto ordinato me capire chiaramente e ho anche la persona di fronte.  ricezione WiFi è buono e il Mobile Data.  La X5 Doogee è Dualisim capace. Uno slot può essere una micro SIM spingere semplicemente sulla altro slot una scheda nano-sim. Molto utile!  La memoria interna ha 8 GB di memoria che sono circa 6 privo GB. il abbastanza teoricamente per tutte le applicazioni. può il bene è ciò che Doogee uno slot per schede SD deve essere alto (max 32GB) aggiorno quello che ho fatto, la mia carta di 32GB è stata rilevata senza problemi.  La fotocamera 8 megapixel con f / 1.8 apertura rende immagini utilizzabili in piena luce. L'autofocus è abbastanza a posto. Le immagini video vengono registrati a 30 fps. La qualità del suono del cinema è quello che io chiamo buona. La Dual Camera ha un (modalità bellezza Face) funziona bene.  OS è Android 6.0 senza molta pubblicità, lo trovo molto buono.  I sensori sono stati installati sono una volta sensore di accelerazione, sensore di impronte digitali, sensore di prossimità e sensore di luce.  Include: adattatore CA e manuale  Il rapporto qualità-prezzo non si può sbagliare."
1,Pessimo,"Sinceramente  non e valsa la pena averlo preso, vorrei segnalarlo ad amazon ma ora e un casino rispedire il pacco indietro, e un cellulare un po pesante, ad esempio io mi trovo bene con firefox e ho disinstallato crhome xche cn questo motore di ricerca mi permette di messaggiare anche su fb ma quando lo apro mi appaiono mi delle app da scaricare che io non voglio e quando le tolgo dal quadro automaticamente parte il download come se il cel avesse un virus, boh nn so magari sn stato sfortunato a beccare quello difettato...., riguardo il touch e pessimo specialmente quando clicco sulle icone e spesso si impalla eppure ho messo la velocita del puntatore al massimo, i commenti che ci sn sotto sono a 5stelle ma io ho messo uno e se potevo anche 0,  se qualcuno di voi mi sa aiutare lo ringrazio"
3,Insomma....,"La consegna è avvenuto nei tempi prestabiliti e senza problemi. Il cellulare non è un granché, sicuramente per 50 euro non potevo aspettarmi chissà cosa, ma sono un po' deluso... Comunque elencherò pro e contro di queste telefono: PRO: Esteticamente molto bello ed elegante (io l'ho preso nero) Schermo a 5 Pollici molto comodo con bei colori. Foto e Video non male. Navigazione su internet e su app come WhatsApp abbastanza scorrevole.  CONTRO: Lento, molto lento fin da subito e dopo aver installato alcune app è peggiorato a causa delle scarsa memoria RAM. Memoria interna spacciata per un 8GB ma in realtà di effettivi utilizzabili ci sono circa 4.7GB. A volte si blocca, ho il cellulare da 2 giorni e già 1 volta sono stato costretto a rimuovere la batteria per riaccenderlo perché non dava segni di vita. Il Touch è difettoso ed impreciso, spesso risponde in ritardo e si preme un tasto per un altro. App più pesanti come Facebook o i Giochi si bloccano o vanno a scatti. Il trasferimento di file multimediali dal PC tramite cavo USB è difettoso, si interrompe senza motivo.  In sintesi non mi sento di consigliarvelo, con meno del doppio del suo prezzo si trova sicuramente di meglio e appena avrò la disponibilità economica lo cambierò. Se invece cercate uno Smartphone molto economico, senza pretese, per utilizzarlo solo per chiamate, Whatsapp e per scattare qualche foto lasciando libera la memoria, allora forse potrebbe andarvi bene."
